document_id,document_name,query_name,query_description,ground_truth,prediction,correct,raw_response
866,21779449,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
866,21779449,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,Yes,,,
866,21779449,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
867,21780103,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,Yes,,,
867,21780103,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
867,21780103,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,Yes,,,
867,21780103,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
867,21780103,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
867,21780103,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
867,21780103,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
867,21780103,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
867,21780103,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
867,21780103,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
868,21816206,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
868,21816206,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
868,21816206,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,Yes,,,
868,21816206,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
868,21816206,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
868,21816206,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
868,21816206,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
868,21816206,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
868,21816206,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
868,21816206,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
869,21850397,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
869,21850397,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
869,21850397,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,Yes,,,
869,21850397,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
869,21850397,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
869,21850397,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
869,21850397,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
869,21850397,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
869,21850397,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
869,21850397,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
870,21893193,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,Yes,,,
870,21893193,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
870,21893193,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
870,21893193,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
870,21893193,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,Yes,,,
870,21893193,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,Yes,,,
870,21893193,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
870,21893193,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
870,21893193,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
870,21893193,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
871,21917986,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,Yes,,,
871,21917986,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
871,21917986,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,Yes,,,
871,21917986,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
871,21917986,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,Yes,,,
871,21917986,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,Yes,,,
871,21917986,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
871,21917986,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
871,21917986,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
871,21917986,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
872,21921941,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
872,21921941,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
872,21921941,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
872,21921941,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
872,21921941,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
872,21921941,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
872,21921941,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
872,21921941,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
872,21921941,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,Yes,,,
872,21921941,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
873,21940234,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
873,21940234,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
873,21940234,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,Yes,,,
873,21940234,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
873,21940234,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
873,21940234,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
873,21940234,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
873,21940234,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
873,21940234,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
873,21940234,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
874,21947232,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
874,21947232,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
874,21947232,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
874,21947232,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
874,21947232,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
874,21947232,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
874,21947232,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
874,21947232,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
874,21947232,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
874,21947232,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
875,21947619,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
875,21947619,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
875,21947619,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
875,21947619,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
875,21947619,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
875,21947619,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
875,21947619,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
875,21947619,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
875,21947619,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
875,21947619,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
876,21956158,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
876,21956158,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
876,21956158,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
876,21956158,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
876,21956158,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
876,21956158,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
876,21956158,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
876,21956158,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
876,21956158,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
876,21956158,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
877,21975289,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
877,21975289,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
877,21975289,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
877,21975289,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
877,21975289,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
877,21975289,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
877,21975289,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
877,21975289,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,Yes,,,
877,21975289,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
877,21975289,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
878,21982881,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
878,21982881,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
878,21982881,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
878,21982881,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
878,21982881,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
878,21982881,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
878,21982881,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
878,21982881,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
878,21982881,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
878,21982881,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
879,21994129,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
879,21994129,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
879,21994129,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
879,21994129,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
879,21994129,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
879,21994129,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,Yes,,,
879,21994129,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
879,21994129,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
879,21994129,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
879,21994129,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
880,22005915,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
880,22005915,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
880,22005915,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
880,22005915,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
880,22005915,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
880,22005915,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
880,22005915,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
880,22005915,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
880,22005915,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
880,22005915,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
881,22006184,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
881,22006184,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
881,22006184,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
881,22006184,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
881,22006184,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
881,22006184,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
881,22006184,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
881,22006184,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
881,22006184,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
881,22006184,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
882,22014978,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,Yes,,,
882,22014978,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
882,22014978,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
882,22014978,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
882,22014978,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
882,22014978,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
882,22014978,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
882,22014978,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
882,22014978,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
882,22014978,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
883,22019117,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
883,22019117,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
883,22019117,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
883,22019117,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
883,22019117,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
883,22019117,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
883,22019117,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
883,22019117,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
883,22019117,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
883,22019117,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
884,22024718,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
884,22024718,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
884,22024718,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
884,22024718,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
884,22024718,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
884,22024718,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
884,22024718,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
884,22024718,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
884,22024718,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
884,22024718,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
885,22025280,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,Yes,,,
885,22025280,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
885,22025280,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
885,22025280,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
885,22025280,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
885,22025280,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,Yes,,,
885,22025280,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
885,22025280,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
885,22025280,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
885,22025280,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
886,22027089,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
886,22027089,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
886,22027089,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,Yes,,,
886,22027089,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
886,22027089,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
886,22027089,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
886,22027089,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
886,22027089,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
886,22027089,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
886,22027089,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
887,22036841,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
887,22036841,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
887,22036841,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
887,22036841,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
887,22036841,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
887,22036841,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
887,22036841,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
887,22036841,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
887,22036841,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
887,22036841,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
888,22044563,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
888,22044563,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
888,22044563,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,Yes,,,
888,22044563,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
888,22044563,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
888,22044563,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
888,22044563,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
888,22044563,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
888,22044563,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
888,22044563,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
889,22048816,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
889,22048816,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
889,22048816,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
889,22048816,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
889,22048816,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
889,22048816,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
889,22048816,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
889,22048816,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,Yes,,,
889,22048816,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
889,22048816,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
890,22050423,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
890,22050423,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
890,22050423,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
890,22050423,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
890,22050423,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
890,22050423,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
890,22050423,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
890,22050423,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
890,22050423,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
890,22050423,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
891,22053106,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,Yes,,,
891,22053106,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
891,22053106,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
891,22053106,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
891,22053106,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
891,22053106,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
891,22053106,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
891,22053106,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,Yes,,,
891,22053106,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
891,22053106,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
892,22075705,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,Yes,,,
892,22075705,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
892,22075705,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
892,22075705,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
892,22075705,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
892,22075705,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
892,22075705,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
892,22075705,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
892,22075705,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
892,22075705,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
893,22076588,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
893,22076588,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
893,22076588,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
893,22076588,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
893,22076588,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
893,22076588,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
893,22076588,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
893,22076588,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
